Brand,Condition,Fuel,KMs Driven,Model,Price,Registered City,Transaction Type,Year,Date
Suzuki,Used,CNG,100000.0,Alto,465000,Karachi,Cash,2007.0,2019-10-31
Suzuki,Used,CNG,12500.0,Liana,600000,Karachi,Cash,2008.0,2019-02-22
Daihatsu,Used,Petrol,22500.0,Mira,1250000,Karachi,Cash,2016.0,2019-04-15
Honda,Used,Petrol,150000.0,Civic EXi,820000,Karachi,Cash,2004.0,2018-11-12
Suzuki,Used,Petrol,100000.0,Alto,450000,Karachi,Cash,2007.0,2019-12-17
Daihatsu,Used,Petrol,92000.0,Cuore,600000,Karachi,Cash,2006.0,2019-10-10
Toyota,Used,Petrol,100000.0,Camry,1650000,Karachi,Cash,2006.0,2019-11-07
Toyota,Used,Petrol,150000.0,Corrolla Altis,1550000,Karachi,Cash,2011.0,2019-02-12
Suzuki,Used,Petrol,44000.0,Cultus VXR,860000,Karachi,Cash,2013.0,2019-03-27
Toyota,Used,CNG,270000.0,Corolla XLI,950000,Karachi,Cash,2006.0,2019-05-05
Suzuki,New,Petrol,68500.0,Swift,1165000,Karachi,Cash,2011.0,2019-01-28
Toyota,New,Petrol,35000.0,Prado,7550000,Karachi,Cash,2013.0,2019-08-04
Suzuki,Used,CNG,10.0,Alto,510000,Karachi,Cash,2005.0,2019-02-12
Toyota,Used,CNG,12345.0,Corolla XE,570000,Karachi,Cash,1998.0,2019-05-05
Suzuki,Used,CNG,74000.0,Swift,215000,Karachi,Cash,1989.0,2019-09-24
Toyota,New,Petrol,36000.0,Aqua,1650000,Karachi,Cash,2015.0,2019-04-03
Suzuki,Used,CNG,48000.0,Cultus VXL,570000,Karachi,Cash,2006.0,2018-11-11
Suzuki,Used,Petrol,100000.0,Mehran VXR,400000,Karachi,Cash,2010.0,2018-09-07
Honda,New,CNG,153000.0,Civic EXi,450000,Karachi,Cash,1998.0,2019-03-05
Toyota,Used,Petrol,76000.0,Vitz,1060000,Karachi,Cash,2009.0,2019-02-26
Hyundai,Used,CNG,100000.0,Santro,500000,Karachi,Cash,2001.0,2019-02-23
Nissan,Used,Petrol,15000.0,Dayz,1200000,Karachi,Cash,2015.0,2019-06-17
Suzuki,Used,CNG,1515151.0,Mehran VX,315000,Karachi,Cash,2008.0,2019-12-07
Toyota,New,CNG,105000.0,Corolla Assista,1125000,Karachi,Cash,2002.0,2019-08-03
Toyota,Used,Petrol,26000.0,Corolla GLI,1810000,Karachi,Cash,2016.0,2018-09-15
Honda,Used,CNG,1.0,City IVTEC,520000,Karachi,Cash,2000.0,2019-11-18
Hyundai,Used,CNG,70000.0,Santro,270000,Karachi,Cash,2001.0,2019-02-21
Honda,Used,Petrol,1234.0,Civic EXi,380000,Karachi,Cash,1999.0,2019-12-02
Honda,Used,Petrol,117000.0,City IDSI,860000,Karachi,Cash,2007.0,2019-07-14
Suzuki,Used,Petrol,52000.0,Mehran VX,280000,Karachi,Cash,1998.0,2019-09-23
Toyota,New,Hybrid,42850.0,Aqua,1900000,Karachi,Cash,2015.0,2018-08-15
Daihatsu,New,Petrol,8400.0,Mira,1225000,Karachi,Cash,2015.0,2019-03-11
Honda,Used,Petrol,74000.0,Civic VTi Oriel Prosmatec,1375000,Karachi,Cash,2011.0,2019-10-13
Toyota,New,Petrol,9000.0,Corrolla Altis,2835000,Karachi,Cash,2017.0,2018-09-11
Daihatsu,New,Petrol,35000.0,Mira,1250000,Karachi,Cash,2013.0,2019-03-14
Toyota,Used,Petrol,1234.0,Sera,575000,Karachi,Cash,1990.0,2019-11-04
Honda,Used,Petrol,44000.0,Civic VTi Oriel Prosmatec,1660000,Karachi,Cash,2012.0,2019-05-08
Suzuki,Used,Petrol,87000.0,Cultus VXR,660000,Karachi,Cash,2009.0,2019-04-22
Honda,Used,CNG,100000.0,City IDSI,775000,Karachi,Cash,2006.0,2018-10-02
Suzuki,Used,CNG,1.0,Khyber,260000,Karachi,Cash,1999.0,2018-09-20
Suzuki,Used,CNG,59000.0,Cultus VXR,865000,Karachi,Cash,2013.0,2019-04-24
Suzuki,Used,CNG,100000.0,FX,120000,Karachi,Cash,1985.0,2018-10-30
Suzuki,Used,Petrol,80000.0,Carry,825000,Karachi,Cash,2012.0,2019-10-06
Daihatsu,Used,Petrol,88000.0,Hijet,810000,Karachi,Cash,2012.0,2019-08-31
Toyota,Used,Petrol,1.0,Vitz,850000,Karachi,Cash,2009.0,2019-01-11
Mitsubishi,Used,CNG,100000.0,Lancer,750000,Karachi,Cash,2005.0,2019-09-05
Suzuki,Used,CNG,100000.0,FX,120000,Karachi,Cash,1988.0,2019-06-14
Daihatsu,New,Petrol,60000.0,Mira,920000,Karachi,Cash,2014.0,2019-08-09
Honda,New,Petrol,139000.0,Acty,625000,Karachi,Cash,2010.0,2018-10-31
Honda,New,Petrol,69000.0,Civic VTi Oriel Prosmatec,1850000,Karachi,Cash,2014.0,2018-11-11
Daihatsu,Used,CNG,545.0,Cuore,320000,Karachi,Cash,2000.0,2018-10-31
Suzuki,New,Petrol,19800.0,Cultus VXL,1400000,Karachi,Cash,2018.0,2018-12-03
Suzuki,Used,Petrol,69000.0,Bolan,290000,Askoley,Cash,1994.0,2019-10-04
Suzuki,Used,CNG,123.0,Bolan,330000,Karachi,Cash,1997.0,2019-06-30
Other Brands,Used,Petrol,69000.0,Other,685000,Karachi,Cash,2006.0,2019-04-06
Toyota,Used,Petrol,150000.0,Corolla XE,565000,Karachi,Cash,1992.0,2019-05-23
Nissan,Used,Petrol,44400.0,Moco,1220000,Karachi,Cash,2014.0,2019-05-19
Daihatsu,New,Petrol,28000.0,Mira,1170000,Karachi,Cash,2017.0,2019-11-02
Suzuki,Used,Petrol,90000.0,Mehran VX,140000,Karachi,Cash,2006.0,2019-02-27
Toyota,Used,Petrol,74516.0,Corolla GLI,1315000,Karachi,Cash,2011.0,2018-08-17
Suzuki,Used,CNG,200000.0,Khyber,200000,Karachi,Cash,1992.0,2019-01-31
Suzuki,Used,Petrol,333333.0,Khyber,235000,Karachi,Cash,1989.0,2019-07-03
Suzuki,Used,CNG,1.0,Mehran VX,300000,Karachi,Cash,2005.0,2019-01-29
Suzuki,Used,CNG,89300.0,Alto,534999,Karachi,Cash,2010.0,2018-10-15
Suzuki,Used,Petrol,71000.0,Alto,520000,Karachi,Cash,2008.0,2019-11-15
Suzuki,Used,CNG,125000.0,Cultus VXR,400000,Karachi,Cash,2000.0,2019-11-11
Daihatsu,Used,Petrol,22000.0,Mira,1170000,Karachi,Cash,2014.0,2019-02-22
Suzuki,Used,Petrol,78000.0,Cultus VXR,770000,Karachi,Cash,2012.0,2019-11-14
Suzuki,Used,Petrol,1234.0,Mehran VXR,260000,Karachi,Cash,1993.0,2019-11-06
Suzuki,Used,CNG,100000.0,Khyber,240000,Karachi,Cash,1995.0,2018-09-15
Suzuki,Used,Petrol,750000.0,Every,820000,Karachi,Cash,2010.0,2019-10-20
Suzuki,New,CNG,97500.0,Khyber,360000,Karachi,Cash,1997.0,2019-08-15
Suzuki,Used,Petrol,30000.0,Cultus VXR,575000,Khanpur,Cash,2007.0,2019-06-25
Honda,Used,CNG,120000.0,City IDSI,530000,Karachi,Cash,2002.0,2019-05-28
KIA,New,CNG,198000.0,Pride,250000,Karachi,Cash,1996.0,2019-10-23
Suzuki,Used,CNG,1000.0,Margalla,285000,Karachi,Cash,1997.0,2019-11-16
Suzuki,Used,CNG,1.0,Khyber,235000,Karachi,Cash,1990.0,2019-08-16
Toyota,Used,Petrol,84000.0,Corolla GLI,1125000,Karachi,Cash,2011.0,2019-10-05
Suzuki,Used,Petrol,20000.0,Wagon R,1260000,Karachi,Cash,2017.0,2019-04-22
Toyota,New,Hybrid,30500.0,Aqua,1865000,Karachi,Cash,2014.0,2019-07-13
Suzuki,Used,CNG,1.0,Bolan,350000,Karachi,Cash,1997.0,2018-10-29
Suzuki,Used,Petrol,1.0,Baleno,425000,Karachi,Cash,2003.0,2019-07-23
Honda,Used,Petrol,44000.0,City IVTEC,1425000,Karachi,Cash,2013.0,2019-05-11
Toyota,Used,Petrol,225000.0,Premio,1225000,Karachi,Cash,2003.0,2019-02-04
Suzuki,Used,Petrol,10000.0,Every,880000,Karachi,Cash,2011.0,2018-10-28
Suzuki,Used,CNG,10000.0,Mehran VXR,210000,Karachi,Cash,2005.0,2019-09-03
Mercedes,New,Petrol,32999.0,Smart,1865000,Karachi,Cash,2015.0,2018-08-09
Toyota,Used,Petrol,112360.0,86,370000,Karachi,Cash,1982.0,2019-03-25
Toyota,New,Petrol,11000.0,Corolla XLI,1830000,Karachi,Cash,2017.0,2019-05-07
Toyota,Used,Petrol,86000.0,Corolla XLI,1150000,Karachi,Cash,2010.0,2019-06-01
Suzuki,New,CNG,70000.0,Cultus VXR,680000,Karachi,Cash,2010.0,2019-04-12
Nissan,Used,Petrol,90026.0,March,680000,Karachi,Cash,2006.0,2019-06-11
Daihatsu,Used,Petrol,43500.0,Mira,1100000,Karachi,Cash,2014.0,2019-03-26
Suzuki,New,CNG,5000.0,Bolan,520000,Karachi,Cash,2007.0,2019-10-22
Toyota,Used,CNG,80000.0,Corolla GLI,1490000,Karachi,Cash,2012.0,2018-09-18
Honda,Used,CNG,146000.0,Civic VTi,850000,Karachi,Cash,2005.0,2018-08-14
Honda,Used,Petrol,170000.0,Civic Prosmetic,685000,Karachi,Cash,2002.0,2019-01-17
Toyota,Used,Petrol,53001.0,Corolla XLI,1575000,Karachi,Cash,2014.0,2018-09-04
Other Brands,New,Petrol,1.0,Other,635000,Karachi,Cash,2008.0,2018-09-11
Suzuki,Used,Petrol,42500.0,Wagon R,1025000,Karachi,Cash,2016.0,2018-10-16
Toyota,Used,Petrol,1020000.0,Corolla GLI,1080000,Karachi,Cash,2008.0,2018-11-10
Nissan,Used,Petrol,9999.0,Sunny,500000,Karachi,Cash,1998.0,2019-11-23
Mazda,Used,Petrol,78000.0,Demio,812000,Karachi,Cash,2007.0,2018-09-15
Suzuki,Used,Hybrid,111111.0,Mehran VX,199000,Karachi,Cash,2003.0,2019-05-16
KIA,Used,CNG,100000.0,Sportage,845000,Karachi,Cash,2005.0,2019-09-17
Honda,Used,CNG,386700.0,City IDSI,380000,Karachi,Cash,1998.0,2018-10-05
Toyota,New,Petrol,81000.0,Corolla XLI,1185000,Karachi,Cash,2009.0,2018-09-24
Suzuki,New,CNG,75000.0,Bolan,490000,Karachi,Cash,2008.0,2019-05-22
Suzuki,Used,CNG,88000.0,Alto,500000,Karachi,Cash,2009.0,2019-09-26
Suzuki,Used,CNG,100000.0,Mehran VXR,290000,Karachi,Cash,2007.0,2018-12-30
Suzuki,Used,Petrol,60.0,Bolan,420000,Karachi,Cash,2003.0,2019-03-29
Toyota,Used,Petrol,125000.0,Corona,240000,Karachi,Cash,1973.0,2019-07-18
Toyota,Used,Petrol,21000.0,Passo,1560000,Karachi,Cash,2015.0,2019-07-17
Daihatsu,Used,CNG,100000.0,Charade,255000,Karachi,Cash,1987.0,2019-12-18
Toyota,New,Petrol,65000.0,Vitz,1400000,Karachi,Cash,2012.0,2018-11-10
Suzuki,Used,CNG,60000.0,Cultus VXR,665000,Karachi,Cash,2011.0,2019-11-21
Toyota,Used,Petrol,78500.0,Vitz,1100000,Karachi,Cash,2009.0,2019-03-10
Mitsubishi,Used,CNG,170000.0,Lancer,400000,Karachi,Cash,1997.0,2019-04-15
Suzuki,Used,Petrol,31258.0,Mehran VXR,580000,Karachi,Cash,2014.0,2019-06-13
Honda,Used,Petrol,1.0,Civic VTi Oriel Prosmatec,750000,Karachi,Cash,2004.0,2019-06-21
Suzuki,Used,CNG,185252.0,Alto,380000,Karachi,Cash,2006.0,2018-09-10
Toyota,Used,Hybrid,86000.0,Aqua,1800000,Karachi,Cash,2014.0,2019-04-24
Toyota,Used,CNG,152400.0,Corolla GLI,600000,Karachi,Cash,1998.0,2019-03-05
Honda,Used,Petrol,70000.0,City IVTEC,1396000,Karachi,Cash,2013.0,2019-03-03
Honda,Used,Petrol,83000.0,Civic VTi Oriel Prosmatec,1090000,Karachi,Cash,2011.0,2019-02-05
Suzuki,Used,Petrol,100000.0,Cultus VXR,650000,Karachi,Cash,2009.0,2019-04-11
Honda,Used,Petrol,123456.0,Civic Prosmetic,840000,Karachi,Cash,2005.0,2019-02-07
Suzuki,Used,Petrol,28000.0,Alto,1215000,Karachi,Cash,2014.0,2019-10-31
Honda,Used,Petrol,73000.0,Accord,985000,Karachi,Cash,2003.0,2019-10-17
Toyota,Used,Petrol,2222.0,Passo,760000,Karachi,Cash,2006.0,2019-10-16
Suzuki,New,Petrol,98525.0,Every Wagon,1320000,Karachi,Cash,2012.0,2019-06-08
Suzuki,Used,Petrol,80000.0,Cultus VXR,480000,Karachi,Cash,2004.0,2019-03-30
Daihatsu,Used,Petrol,113000.0,Cuore,555000,Karachi,Cash,2005.0,2019-01-17
Suzuki,Used,CNG,569803.0,FX,100000,Quetta,Cash,1987.0,2019-06-04
Suzuki,Used,Petrol,66000.0,Swift,1050000,Karachi,Cash,2012.0,2019-04-01
Honda,Used,Petrol,124000.0,Civic Hybrid,696000,Karachi,Cash,2005.0,2019-10-06
Suzuki,Used,CNG,71000.0,Cultus VXR,780000,Karachi,Cash,2011.0,2019-01-23
Suzuki,Used,CNG,88.0,Mehran VX,160000,Karachi,Cash,1991.0,2019-07-06
Suzuki,Used,Petrol,60000.0,Alto,635000,Karachi,Cash,2012.0,2019-07-19
Honda,Used,Petrol,175000.0,Civic EXi,750000,Karachi,Cash,2005.0,2018-12-01
Honda,Used,Petrol,110000.0,City IDSI,935000,Karachi,Cash,2008.0,2019-02-03
Honda,Used,Petrol,124000.0,Accord,1150000,Karachi,Cash,2007.0,2018-08-12
Suzuki,Used,CNG,77000.0,Swift,930000,Karachi,Cash,2010.0,2019-07-28
Daihatsu,Used,Petrol,40000.0,Mira,1195000,Karachi,Cash,2015.0,2018-12-25
Nissan,Used,CNG,120000.0,AD Van,885000,Karachi,Cash,2007.0,2018-12-30
Suzuki,New,Petrol,98552.0,Every Wagon,1320000,Karachi,Cash,2012.0,2019-12-05
Suzuki,Used,CNG,100000.0,Mehran VXR,210000,Karachi,Cash,2005.0,2019-04-26
Suzuki,Used,CNG,150000.0,Mehran VX,305000,Karachi,Cash,2004.0,2019-11-12
Suzuki,Used,CNG,1.0,Alto,350000,Karachi,Cash,2005.0,2019-05-02
Suzuki,Used,CNG,95000.0,Alto,450000,Karachi,Cash,2007.0,2018-10-24
Toyota,Used,Petrol,95000.0,Duet,530000,Karachi,Cash,2002.0,2019-02-23
Suzuki,Used,Petrol,1234.0,Liana,460000,Karachi,Cash,2008.0,2019-11-16
Daihatsu,Used,Petrol,72400.0,Mira,745000,Karachi,Cash,2006.0,2019-02-19
Honda,Used,Petrol,96000.0,Civic VTi,945000,Karachi,Cash,2006.0,2019-07-22
Daihatsu,Used,CNG,8886.0,Charade,185000,Karachi,Cash,1984.0,2018-09-12
Nissan,Used,CNG,999999.0,Sunny,120000,Karachi,Cash,1985.0,2019-10-07
Toyota,Used,Petrol,100000.0,Passo,850000,Karachi,Cash,2013.0,2019-04-18
Toyota,Used,Petrol,90000.0,Corolla XLI,860000,Karachi,Cash,2006.0,2019-12-07
Suzuki,Used,CNG,196000.0,Alto,375000,Karachi,Cash,2004.0,2018-08-31
Suzuki,New,CNG,580.0,Liana,540000,Karachi,Cash,2006.0,2019-03-29
Mitsubishi,Used,CNG,122000.0,Lancer,690000,Karachi,Cash,2005.0,2019-11-07
Toyota,Used,Petrol,24000.0,Corrolla Altis,2750000,Karachi,Cash,2017.0,2019-01-06
Suzuki,Used,Petrol,46600.0,Mehran VXR,600000,Karachi,Cash,2015.0,2018-09-08
Honda,Used,Hybrid,32000.0,Vezel,3200000,Karachi,Cash,2014.0,2019-09-07
Toyota,Used,CNG,82000.0,Corolla XLI,835000,Karachi,Cash,2006.0,2019-12-01
Suzuki,New,CNG,103000.0,Alto,413000,Karachi,Cash,2005.0,2018-11-28
Toyota,Used,CNG,150000.0,Corolla XLI,1140000,Karachi,Cash,2011.0,2019-05-23
Suzuki,Used,CNG,90000.0,Bolan,300000,Karachi,Cash,1990.0,2019-09-01
Suzuki,Used,CNG,1.0,Alto,550000,Karachi,Cash,2008.0,2019-07-28
Suzuki,New,Petrol,53000.0,Cultus VXR,950000,Karachi,Cash,2014.0,2019-05-08
Suzuki,Used,CNG,78454.0,Alto,675000,Karachi,Cash,2012.0,2019-01-06
Honda,Used,Petrol,91000.0,Civic Prosmetic,850000,Karachi,Cash,2005.0,2018-08-13
Suzuki,Used,CNG,60000.0,Bolan,300000,Karachi,Cash,1994.0,2019-08-30
Toyota,Used,Petrol,125000.0,Vitz,935000,Karachi,Cash,2007.0,2019-06-18
Hyundai,Used,CNG,5000.0,Santro,480000,Karachi,Cash,2004.0,2019-04-13
Suzuki,New,CNG,90000.0,Alto,320000,Karachi,Cash,2001.0,2018-10-22
Toyota,New,Petrol,51000.0,Vitz,1095000,Karachi,Cash,2010.0,2019-07-01
Suzuki,Used,CNG,123654.0,Khyber,250000,Karachi,Cash,1996.0,2019-07-27
Honda,Used,CNG,19000.0,City IDSI,750000,Karachi,Cash,2005.0,2019-08-05
Daihatsu,Used,Petrol,149980.0,Cuore,485000,Karachi,Cash,2005.0,2019-05-02
Honda,Used,Petrol,60950.0,City Aspire,1469000,Karachi,Cash,2013.0,2019-11-30
Daihatsu,Used,CNG,100000.0,Charade,140000,Karachi,Cash,1983.0,2019-01-26
Honda,Used,Petrol,58000.0,Civic VTi Oriel Prosmatec,1775000,Karachi,Cash,2013.0,2019-10-18
Suzuki,New,Petrol,85000.0,Cultus VXR,525000,Karachi,Cash,2007.0,2019-11-28
Honda,New,Petrol,78000.0,City Aspire,1300000,Karachi,Cash,2012.0,2018-11-01
Suzuki,Used,Petrol,200000.0,Liana,520000,Karachi,Cash,2006.0,2018-10-21
Suzuki,New,Petrol,52.0,Mehran VXR,505000,Karachi,Cash,2014.0,2019-04-22
Suzuki,Used,CNG,191000.0,Baleno,550000,Karachi,Cash,2003.0,2018-12-29
Honda,New,Petrol,54000.0,Civic Prosmetic,1060000,Karachi,Cash,2007.0,2018-10-15
Suzuki,Used,Petrol,90000.0,Alto,470000,Karachi,Cash,2007.0,2019-09-10
Toyota,New,Petrol,78000.0,Vitz,995000,Karachi,Cash,2008.0,2019-09-18
Suzuki,Used,CNG,78000.0,Alto,370000,Karachi,Cash,2007.0,2018-08-23
Toyota,Used,Petrol,19000.0,Corrolla Altis,2250000,Karachi,Cash,2017.0,2019-11-02
Suzuki,Used,Petrol,85000.0,Cultus VXR,435000,Karachi,Cash,2006.0,2019-09-10
Suzuki,Used,CNG,900000.0,Bolan,280000,Karachi,Cash,1989.0,2019-10-13
Toyota,Used,Petrol,90000.0,Vitz,825000,Karachi,Cash,2003.0,2019-09-06
Toyota,Used,Petrol,84000.0,Corolla GLI,1575000,Karachi,Cash,2013.0,2018-12-30
Suzuki,Used,CNG,10000.0,Khyber,235000,Karachi,Cash,1996.0,2019-01-15
Suzuki,Used,CNG,40000.0,Bolan,480000,Karachi,Cash,2007.0,2018-12-17
Suzuki,Used,CNG,1234.0,Alto,665000,Karachi,Cash,2012.0,2019-05-29
Honda,Used,CNG,179000.0,City IDSI,760000,Karachi,Cash,2004.0,2019-10-23
Toyota,Used,Petrol,67000.0,Corolla GLI,1750000,Karachi,Cash,2014.0,2019-11-07
Suzuki,New,CNG,55000.0,Mehran VXR,310000,Karachi,Cash,2003.0,2019-07-20
Honda,Used,Petrol,48288.0,Civic VTi Oriel Prosmatec,1370000,Karachi,Cash,2010.0,2018-09-14
Suzuki,New,Petrol,51000.0,Cultus VXR,795000,Karachi,Cash,2011.0,2019-03-28
Suzuki,New,Petrol,74000.0,Margalla,355000,Karachi,Cash,1995.0,2019-02-13
Suzuki,Used,Hybrid,10000.0,Swift,190000,Karachi,Installment/Leasing,1990.0,2018-10-09
Toyota,Used,CNG,72321.0,Corolla XLI,1285000,Karachi,Cash,2013.0,2019-06-15
Toyota,Used,Petrol,150000.0,Corolla Axio,1600000,Karachi,Cash,2014.0,2018-08-24
Suzuki,Used,Petrol,52000.0,Cultus VXR,900000,Karachi,Cash,2013.0,2018-11-17
Honda,Used,Petrol,76000.0,City Vario,850000,Karachi,Cash,2008.0,2018-09-01
Toyota,Used,Petrol,80000.0,Corolla Fielder,1425000,Karachi,Cash,2006.0,2018-11-09
Honda,Used,Petrol,140000.0,City IVTEC,1120000,Karachi,Cash,2010.0,2019-12-05
Toyota,New,Petrol,25000.0,Corolla GLI,1500000,Karachi,Cash,2010.0,2018-12-31
Suzuki,New,Petrol,56000.0,Alto,590000,Karachi,Cash,2012.0,2019-10-09
Suzuki,Used,CNG,80000.0,Alto,475000,Karachi,Cash,2007.0,2018-12-10
Suzuki,Used,CNG,135.0,Margalla,265000,Karachi,Cash,1994.0,2019-09-16
Honda,Used,CNG,1.0,Civic VTi,485000,Karachi,Cash,1996.0,2019-08-14
Toyota,New,Petrol,87000.0,Corolla GLI,1200000,Karachi,Cash,2010.0,2019-06-16
Nissan,Used,CNG,121222.0,AD Van,670000,Karachi,Cash,2012.0,2019-12-11
Suzuki,Used,CNG,26000.0,Mehran VX,145000,Karachi,Cash,1990.0,2019-04-12
Toyota,New,Petrol,19000.0,Corolla XLI,1995000,Karachi,Cash,2017.0,2019-01-22
Toyota,Used,Petrol,78500.0,Corolla GLI,1400000,Karachi,Cash,2013.0,2019-01-12
Toyota,Used,Petrol,106000.0,Corolla XLI,1285000,Karachi,Cash,2011.0,2019-08-30
Nissan,Used,Petrol,1.0,March,440000,Karachi,Cash,2006.0,2019-06-20
Suzuki,Used,CNG,258.0,Mehran VX,235000,Karachi,Cash,2002.0,2018-09-15
Toyota,Used,Petrol,63000.0,Vitz,820000,Karachi,Cash,2007.0,2019-02-01
Suzuki,Used,CNG,46393.0,Mehran VXR,185000,Karachi,Cash,1994.0,2019-09-28
Suzuki,Used,CNG,65000.0,Cultus VXR,670000,Karachi,Cash,2010.0,2019-07-01
Suzuki,Used,CNG,3500.0,Palette Sw,290000,Karachi,Cash,2007.0,2019-06-20
Suzuki,Used,LPG,10000.0,Bolan,145000,Karachi,Cash,1984.0,2018-11-13
Toyota,Used,Petrol,78000.0,Platz,770000,Karachi,Cash,2003.0,2019-04-18
Daihatsu,Used,CNG,86000.0,Cuore,420000,Karachi,Cash,2004.0,2019-03-28
Toyota,Used,Petrol,94000.0,Vitz,995000,Karachi,Cash,2008.0,2019-09-06
Suzuki,Used,CNG,120000.0,Cultus VXR,550000,Karachi,Cash,2007.0,2019-06-11
Toyota,Used,Petrol,115000.0,Vitz,835000,Karachi,Cash,2005.0,2019-05-11
Toyota,Used,Petrol,42500.0,Vitz,1390000,Karachi,Cash,2013.0,2019-09-24
Toyota,Used,Petrol,100000.0,Corolla GLI,1070000,Karachi,Cash,2009.0,2019-07-19
Suzuki,Used,Petrol,48789.0,Cultus VXR,818000,Karachi,Cash,2014.0,2019-06-15
Toyota,Used,Petrol,95500.0,Vitz,1350000,Karachi,Cash,2013.0,2018-10-24
Suzuki,Used,Petrol,8000.0,Cultus VXR,400000,Karachi,Cash,2001.0,2019-02-05
Toyota,New,Petrol,15500.0,Corolla GLI,1820000,Karachi,Cash,2015.0,2019-02-04
Toyota,Used,Diesel,100000.0,Hilux,2650000,Karachi,Cash,2007.0,2019-08-14
Daewoo,New,CNG,2550.0,Racer,160000,Karachi,Cash,1996.0,2019-04-11
Suzuki,Used,Petrol,100000.0,Alto,380000,Karachi,Cash,2001.0,2019-05-13
Honda,Used,Petrol,80182.0,City Vario,685000,Karachi,Cash,2005.0,2019-11-03
Classic & Antiques,Used,Petrol,123456.0,Other,650000,Karachi,Cash,1964.0,2019-03-11
Suzuki,Used,CNG,50000.0,FX,90000,Karachi,Cash,1987.0,2018-11-17
Suzuki,Used,Petrol,69000.0,Cultus VXR,710000,Karachi,Cash,2012.0,2018-11-18
Toyota,New,Petrol,43946.0,Corolla GLI,1810000,Karachi,Cash,2016.0,2018-09-24
Mitsubishi,Used,CNG,5000.0,Lancer Evolution,85000,Karachi,Cash,1986.0,2018-10-06
Suzuki,Used,Petrol,13800.0,Cultus VXR,1025000,Karachi,Cash,2016.0,2019-08-05
Honda,Used,CNG,79250.0,Civic EXi,775000,Karachi,Cash,2005.0,2019-06-27
Toyota,Used,Petrol,85000.0,Corolla GLI,1150000,Karachi,Cash,2010.0,2019-05-01
Honda,Used,Petrol,75000.0,City IDSI,670000,Karachi,Cash,2005.0,2019-06-19
Suzuki,Used,Petrol,75000.0,Alto,690000,Karachi,Cash,2008.0,2019-01-28
Honda,New,Petrol,21900.0,Civic VTi Oriel Prosmatec,2725000,Karachi,Cash,2017.0,2019-08-24
Suzuki,Used,CNG,100000.0,Other,220000,Karachi,Cash,1984.0,2019-07-06
Honda,Used,Petrol,123456.0,Civic VTi Oriel Prosmatec,1020000,Karak,Cash,2007.0,2019-09-22
Honda,Used,Petrol,60986.0,City IDSI,950000,Karachi,Cash,2006.0,2019-02-03
Suzuki,Used,Petrol,38000.0,Mehran VXR,510000,Karachi,Cash,2014.0,2019-10-14
Honda,Used,Petrol,1.0,Civic EXi,690000,Karachi,Cash,2002.0,2018-11-07
Toyota,Used,CNG,147000.0,Corolla XE,560000,Karachi,Cash,1999.0,2018-08-23
Daihatsu,Used,Petrol,67000.0,Mira,900000,Karachi,Cash,2012.0,2019-12-18
Honda,Used,Petrol,76550.0,Civic Prosmetic,785000,Karachi,Cash,2005.0,2019-10-30
Toyota,Used,Petrol,117000.0,Corolla GLI,1465000,Karachi,Cash,2012.0,2019-06-14
Suzuki,New,Petrol,71500.0,Cultus VXR,670000,Karachi,Cash,2010.0,2019-12-14
Daihatsu,Used,CNG,1.0,Cuore,370000,Karachi,Cash,2005.0,2019-09-22
Suzuki,Used,CNG,43000.0,Margalla,265000,Karachi,Cash,1993.0,2019-09-24
Toyota,Used,CNG,125000.0,Corolla XLI,850000,Karachi,Cash,2006.0,2018-12-11
Suzuki,Used,Petrol,43000.0,Alto,660000,Karachi,Cash,2011.0,2018-08-25
Nissan,Used,Petrol,147500.0,Sunny,555000,Karachi,Cash,1998.0,2018-12-05
Suzuki,Used,CNG,59000.0,Cultus VXR,460000,Karachi,Cash,2005.0,2019-10-24
Suzuki,Used,Petrol,92793.0,Cultus VXR,750000,Karachi,Cash,2011.0,2019-10-31
Daihatsu,Used,Petrol,75000.0,Cuore,585000,Karachi,Cash,2011.0,2019-11-16
Suzuki,Used,Petrol,99000.0,Cultus VXR,550000,Karachi,Cash,2006.0,2018-09-19
Honda,Used,Petrol,87800.0,Civic VTi Oriel Prosmatec,1210000,Karachi,Cash,2010.0,2019-03-02
Suzuki,New,Petrol,53000.0,Bolan,665000,Karachi,Cash,2015.0,2019-07-14
Toyota,Used,Petrol,138000.0,Vitz,835000,Karachi,Cash,2008.0,2019-11-16
Toyota,Used,CNG,150000.0,Corolla Assista,1425000,Islamabad,Cash,2006.0,2019-11-17
Honda,Used,Petrol,78000.0,Civic Prosmetic,860000,Karachi,Cash,2005.0,2019-01-28
Suzuki,Used,Hybrid,145000.0,Bolan,280000,Karachi,Cash,1991.0,2019-05-03
Suzuki,Used,CNG,84000.0,Khyber,220000,Karachi,Cash,1992.0,2019-07-20
Honda,Used,CNG,1000.0,Civic EXi,175000,Karachi,Cash,1986.0,2019-03-02
Toyota,Used,CNG,777.0,Other,520000,Karachi,Cash,1999.0,2018-10-07
Suzuki,New,Petrol,86.0,Cultus VXR,780000,Karachi,Cash,2014.0,2019-03-27
Daihatsu,Used,Petrol,49000.0,Move,1095000,Karachi,Cash,2014.0,2019-05-24
Suzuki,Used,CNG,1.0,Cultus VXR,440000,Lahore,Cash,2004.0,2018-12-16
